time_us,state,temperature_chip_celsius,deployment_percent,pressure_mb,altitude,altitude_filt,velocity_filt,temperature_alt_celsius,mid_imu_ax,mid_imu_ay,mid_imu_az,mid_imu_gx,mid_imu_gy,mid_imu_gz,mag_x,mag_y,mag_z,high_g_x,high_g_y,high_g_z,drag_force,apogee_prediction,desired_drag_force
79212416,PAD,25.27,0,915.26,849.60,20.93,18.57,28.68,0.56,0.11,0.89,335.85,317.93,345.37,966,5435,-327,0.29,-0.54,0.68,94.79,34.66,-19835.31
79222419,PAD,24.80,0,915.26,849.60,20.93,18.57,28.68,0.61,0.12,0.89,335.85,317.56,347.44,966,5435,-327,0.34,-0.44,0.54,94.79,34.66,-19835.31
79232416,PAD,24.80,0,915.07,851.30,21.30,18.74,28.68,0.64,0.13,0.88,336.10,317.20,351.10,966,5435,-327,0.24,-0.49,0.63,94.43,35.49,-19822.80
79242435,PAD,24.80,0,915.26,849.60,21.30,18.74,28.68,0.70,0.14,0.87,335.98,317.07,355.73,966,5435,-327,0.29,-0.49,0.78,94.18,35.49,-19822.80
79252416,PAD,24.80,0,915.07,851.30,21.66,18.89,28.68,0.72,0.16,0.86,336.46,317.07,360.12,966,5435,-327,0.29,-0.29,0.88,94.18,36.13,-19812.46
79262419,PAD,24.80,0,915.07,851.30,21.66,18.89,28.68,0.74,0.20,0.90,336.10,316.95,361.95,966,5435,-327,0.44,-0.59,0.73,94.18,36.13,-19812.46
79272416,PAD,24.80,0,915.07,851.30,22.07,19.10,28.68,0.76,0.28,0.99,335.85,317.07,359.27,966,5435,-327,0.44,-0.49,0.83,93.95,36.74,-19802.11
79282419,PAD,24.80,0,915.07,851.30,22.07,19.10,28.68,0.76,0.33,1.08,334.88,317.80,352.93,966,5435,-327,0.54,-0.63,0.68,93.95,36.74,-19802.11
79292416,PAD,24.80,0,915.26,849.60,22.47,19.32,28.68,0.67,0.32,1.14,333.17,318.78,346.71,966,5435,-327,0.49,-0.34,0.93,93.64,37.49,-19790.92
79302419,PAD,24.80,0,915.26,849.60,22.47,19.32,28.68,0.56,0.29,1.14,331.22,317.80,342.32,966,5435,-327,0.34,-0.20,0.83,93.64,37.49,-19790.92
79312416,PAD,25.27,0,915.07,851.30,22.80,19.49,28.68,0.55,0.19,1.13,329.39,316.59,338.90,966,5435,-327,0.29,-0.39,0.88,93.31,38.27,-19779.28
79322419,PAD,24.80,0,915.26,849.60,22.80,19.49,28.68,0.52,0.11,1.10,328.17,316.59,336.95,966,5435,-327,0.24,-0.20,0.68,93.31,38.27,-19779.28
79332416,PAD,25.27,0,914.87,853.10,23.12,19.64,28.68,0.45,0.04,1.05,327.44,316.22,336.59,966,5435,-327,0.20,-0.39,0.68,93.06,38.88,-19770.25
79342419,PAD,24.80,0,915.07,851.30,23.12,19.64,28.68,0.43,-0.02,1.02,326.83,315.24,337.68,966,5435,-327,0.05,-0.20,0.63,93.06,38.88,-19770.25
79352416,PAD,24.80,0,915.07,851.30,23.49,19.82,28.68,0.42,-0.04,0.98,326.95,314.39,339.15,966,5435,-327,0.29,-0.34,0.68,92.84,39.45,-19761.20
79362419,PAD,25.27,0,915.07,851.30,23.49,19.82,28.68,0.43,-0.08,0.96,326.71,313.54,341.83,966,5435,-327,0.20,-0.54,0.78,92.84,39.45,-19761.20
79372416,PAD,24.80,0,914.87,853.10,23.86,19.98,28.68,0.48,-0.06,0.96,327.07,312.80,343.66,966,5435,-327,0.05,-0.39,0.73,92.57,40.14,-19750.43
79382419,PAD,25.27,0,915.07,851.30,23.86,19.98,28.68,0.52,-0.03,0.96,327.32,312.93,343.17,966,5435,-327,0.20,-0.39,0.78,92.57,40.14,-19750.43
79392416,PAD,24.80,0,915.07,851.30,24.21,20.12,28.68,0.55,-0.01,0.96,327.07,313.17,341.10,966,5435,-327,0.20,-0.34,0.68,92.35,40.77,-19740.54
79402419,PAD,25.27,0,914.87,853.10,24.21,20.12,28.68,0.58,0.03,0.98,326.95,313.78,337.20,966,5435,-327,0.10,-0.29,0.63,92.35,40.77,-19740.54
79412416,PAD,24.80,0,914.87,853.10,24.62,20.32,28.68,0.59,0.04,0.99,326.59,314.88,332.80,966,5435,-327,0.24,-0.34,0.63,92.14,41.37,-19730.21
79422419,PAD,24.80,0,915.07,851.30,24.62,20.32,28.68,0.57,0.07,0.99,325.61,315.85,329.15,966,5435,-327,0.34,-0.39,0.73,92.14,41.37,-19730.21
79432416,PAD,24.80,0,914.87,853.10,24.95,20.44,28.68,0.53,0.08,0.98,324.88,316.71,326.83,966,5435,-327,0.15,-0.20,0.68,91.85,42.12,-19719.04
79442435,PAD,24.80,0,915.07,851.30,24.95,20.44,28.68,0.50,0.10,0.97,323.78,316.83,326.34,966,5435,-327,0.29,-0.24,0.49,91.67,42.12,-19719.04
79452416,PAD,24.80,0,914.84,853.40,25.27,20.55,28.66,0.49,0.12,0.98,322.32,316.71,327.20,966,5435,-327,0.34,-0.44,0.54,91.67,42.67,-19709.58
79462419,PAD,24.80,0,915.04,851.60,25.27,20.55,28.66,0.49,0.15,0.97,320.49,316.83,329.02,966,5435,-327,0.39,-0.20,0.78,91.67,42.67,-19709.58
79472416,PAD,24.80,0,915.07,851.30,25.60,20.66,28.68,0.48,0.17,0.95,318.90,316.59,331.95,966,5435,-327,0.39,-0.29,0.63,91.51,43.19,-19700.56
79482419,PAD,24.80,0,914.87,853.10,25.60,20.66,28.68,0.49,0.17,0.92,317.44,316.46,335.00,966,5435,-327,0.49,-0.44,0.59,91.51,43.19,-19700.56
79492416,PAD,24.80,0,915.04,851.60,25.96,20.80,28.66,0.47,0.15,0.87,316.34,316.46,337.80,966,5435,-327,0.39,-0.34,0.54,91.35,43.71,-19691.54
79502419,PAD,24.80,0,915.07,851.30,25.96,20.80,28.68,0.45,0.13,0.81,315.61,315.98,339.51,966,5435,-327,0.44,-0.39,0.34,91.35,43.71,-19691.54
79512416,PAD,25.27,0,914.84,853.40,26.26,20.84,28.66,0.45,0.11,0.77,315.24,315.85,338.90,966,5435,-327,0.29,-0.20,0.49,91.15,44.33,-19680.80
79522419,PAD,24.80,0,914.87,853.10,26.26,20.84,28.68,0.43,0.10,0.72,315.61,315.85,335.98,966,5435,-327,0.24,-0.29,0.34,91.15,44.33,-19680.80
79532416,PAD,24.80,0,914.84,853.40,26.60,20.92,28.66,0.42,0.08,0.68,316.10,315.49,331.10,966,5435,-327,0.24,-0.39,0.59,91.09,44.70,-19672.65
79542419,PAD,24.80,0,914.84,853.40,26.60,20.92,28.66,0.42,0.08,0.66,316.71,315.49,325.24,966,5435,-327,0.24,-0.20,0.44,91.09,44.70,-19672.65
79552416,PAD,24.80,0,914.84,853.40,26.95,20.98,28.66,0.42,0.08,0.64,317.07,315.49,319.39,966,5435,-327,0.20,-0.29,0.39,90.97,45.19,-19662.78
79562419,PAD,25.27,0,914.87,853.10,26.95,20.98,28.68,0.43,0.08,0.63,317.56,315.73,314.15,973,5391,-241,0.29,-0.24,0.39,90.97,45.19,-19662.78
79572416,PAD,24.80,0,914.64,855.20,27.28,21.02,28.66,0.44,0.08,0.63,317.80,316.22,309.76,973,5391,-241,0.34,-0.24,0.34,90.88,45.65,-19653.35
79582419,PAD,24.80,0,914.87,853.10,27.28,21.02,28.68,0.44,0.07,0.62,317.80,316.22,306.46,973,5391,-241,0.34,-0.34,0.39,90.88,45.65,-19653.35
79592416,PAD,24.80,0,914.64,855.20,27.59,21.04,28.66,0.45,0.07,0.63,317.80,316.34,303.90,973,5391,-241,0.20,-0.34,0.39,90.83,46.04,-19643.91
79602419,PAD,24.80,0,914.84,853.40,27.59,21.04,28.66,0.44,0.07,0.64,317.56,316.71,301.59,973,5391,-241,0.24,-0.39,0.39,90.83,46.04,-19643.91
79612416,PAD,24.80,0,914.64,855.20,27.90,21.07,28.66,0.45,0.07,0.65,317.44,316.59,299.39,973,5391,-241,0.20,-0.39,0.34,90.79,46.40,-19635.35
79622419,PAD,24.80,0,914.84,853.40,27.90,21.07,28.66,0.47,0.08,0.67,317.07,317.20,297.32,973,5391,-241,0.24,-0.29,0.39,90.79,46.40,-19635.35
79632416,PAD,24.80,0,914.64,855.20,28.21,21.09,28.66,0.46,0.08,0.67,316.34,317.56,295.24,973,5391,-241,0.34,-0.24,0.44,90.76,46.77,-19626.33
79642435,PAD,24.80,0,914.64,855.20,28.21,21.09,28.66,0.46,0.09,0.69,315.61,317.56,293.78,973,5391,-241,0.39,-0.29,0.24,90.72,46.77,-19626.33
79652416,PAD,24.80,0,914.64,855.20,28.57,21.17,28.66,0.47,0.10,0.71,315.24,317.93,292.93,973,5391,-241,0.34,-0.20,0.54,90.72,47.11,-19617.75
79662419,PAD,25.27,0,914.84,853.40,28.57,21.17,28.66,0.46,0.12,0.72,314.39,318.05,292.56,973,5391,-241,0.49,-0.34,0.44,90.72,47.11,-19617.75
79672416,PAD,24.80,0,914.45,856.90,28.85,21.18,28.66,0.48,0.13,0.73,313.78,318.05,292.32,973,5391,-241,0.34,-0.29,0.29,90.62,47.61,-19607.89
79682419,PAD,24.80,0,914.84,853.40,28.85,21.18,28.66,0.47,0.15,0.74,313.05,318.29,292.20,973,5391,-241,0.39,-0.44,0.34,90.62,47.61,-19607.89
79692416,PAD,24.80,0,914.64,855.20,29.12,21.18,28.66,0.46,0.16,0.73,312.44,317.80,292.68,973,5391,-241,0.34,-0.39,0.44,90.60,47.91,-19599.76
79702419,PAD,24.80,0,914.64,855.20,29.12,21.18,28.66,0.47,0.18,0.75,311.71,317.44,293.78,973,5391,-241,0.44,-0.20,0.49,90.60,47.91,-19599.76
79712416,PAD,24.80,0,914.64,855.20,29.45,21.24,28.66,0.46,0.21,0.75,311.10,316.95,295.24,973,5391,-241,0.44,-0.29,0.49,90.59,48.19,-19592.50
79722419,PAD,24.80,0,914.45,856.90,29.45,21.24,28.66,0.47,0.25,0.76,310.49,315.85,297.20,973,5391,-241,0.34,-0.29,0.59,90.59,48.19,-19592.50
79732416,PAD,24.80,0,914.45,856.90,29.82,21.34,28.66,0.48,0.31,0.78,309.76,315.24,298.66,973,5391,-241,0.54,-0.29,0.54,90.51,48.62,-19583.07
79742419,PAD,24.80,0,914.64,855.20,29.82,21.34,28.66,0.48,0.36,0.79,309.27,314.27,299.39,973,5391,-241,0.49,-0.24,0.54,90.51,48.62,-19583.07
79732960,PAD,24.80,0,913.92,855.20,30.13,21.13,28.66,0.25,0.13,0.81,304.39,249.76,298.66,973,5391,-241,0.20,-0.49,0.00,88.27,49.16,-19572.93
79696131,PAD,24.80,0,913.93,845.90,30.13,21.13,28.64,0.50,0.13,0.00,306.34,250.24,297.56,973,5391,-241,0.59,-0.68,0.05,88.27,49.16,-19572.93
79757312,BOOST,24.80,0,914.12,852.80,0.03,21.54,28.66,0.28,0.25,0.01,306.46,303.41,287.32,973,5391,-241,0.39,-0.78,0.00,88.25,48.07,-19580.35
79858415,BOOST,24.80,0,914.61,855.50,31.68,21.67,28.64,0.70,0.20,0.86,305.85,305.49,304.88,973,5391,-241,0.24,-0.49,0.73,89.80,51.60,-19525.76
79908415,BOOST,24.80,0,914.45,856.90,32.51,21.86,28.66,0.89,0.03,1.15,305.24,312.68,269.76,973,5391,-241,0.20,-0.54,0.78,89.78,52.35,-19505.28
79918415,BOOST,24.80,0,914.61,855.50,32.51,21.86,28.64,0.79,-0.10,1.06,304.88,310.12,271.83,973,5391,-241,0.10,-0.88,0.98,89.78,52.35,-19505.28
79928415,BOOST,24.80,0,914.41,857.30,32.79,21.92,28.64,1.02,-0.14,1.11,305.37,311.34,275.12,973,5391,-241,0.05,-0.93,0.78,89.63,52.84,-19497.18
79898415,BOOST,24.80,0,914.64,855.20,32.22,21.75,28.66,1.02,0.23,1.24,305.73,306.22,275.85,973,5391,-241,0.34,-0.88,1.07,89.81,52.07,-19512.10
79948415,BOOST,24.80,0,914.02,860.80,33.07,21.97,28.64,0.94,-0.32,0.99,307.93,319.39,288.29,973,5391,-241,0.05,-0.83,0.88,89.53,53.25,-19489.47
79958415,BOOST,24.80,0,914.41,857.30,33.07,21.97,28.64,0.99,-0.27,1.07,309.27,322.32,298.05,973,5391,-241,0.10,-0.73,0.68,89.53,53.25,-19489.47
79968415,BOOST,24.80,0,914.81,853.70,33.41,22.08,28.64,0.95,-0.35,1.06,310.00,323.17,309.88,973,5391,-241,-0.05,-0.68,0.54,89.45,53.63,-19481.37
79938415,BOOST,24.80,0,914.25,858.70,32.79,21.92,28.66,1.05,-0.28,1.06,306.34,318.05,279.02,973,5391,-241,-0.10,-0.78,0.78,89.63,52.84,-19497.18
79988415,BOOST,25.27,0,914.22,859.00,33.74,22.20,28.64,0.81,-0.17,1.07,312.56,331.46,327.20,973,5391,-241,0.00,-0.73,0.88,89.31,54.17,-19472.00
79998415,BOOST,24.80,0,914.02,860.80,33.74,22.20,28.64,0.86,-0.30,1.11,313.29,333.90,329.15,973,5391,-241,0.05,-0.54,0.83,89.31,54.17,-19472.00
80008415,BOOST,24.80,0,914.02,860.80,34.12,22.36,28.64,0.69,-0.12,1.08,314.15,337.32,329.51,973,5391,-241,0.00,-0.54,0.88,89.14,54.73,-19463.04
79978415,BOOST,24.80,0,914.22,859.00,33.41,22.08,28.64,0.95,-0.33,1.08,312.20,326.46,317.56,973,5391,-241,0.00,-0.83,0.78,89.45,53.63,-19481.37
80028415,BOOST,24.80,0,914.05,860.50,34.55,22.55,28.66,0.51,-0.10,1.05,315.49,341.22,316.22,973,5391,-241,0.34,-0.24,0.78,88.91,55.43,-19452.38
80038415,BOOST,24.80,0,914.02,860.80,34.55,22.55,28.64,0.34,-0.04,1.00,316.46,340.24,301.34,973,5391,-241,0.10,-0.24,0.63,88.91,55.43,-19452.38
80048415,BOOST,24.80,0,914.41,857.30,34.85,22.61,28.64,0.26,-0.08,0.93,317.32,341.34,286.95,973,5391,-241,0.15,0.00,0.44,88.63,56.25,-19440.02
80018415,BOOST,24.80,0,914.02,860.80,34.12,22.36,28.64,0.63,-0.18,1.08,314.63,339.02,326.10,973,5391,-241,0.10,-0.44,0.73,89.14,54.73,-19463.04
80068415,BOOST,24.80,0,913.83,862.50,35.26,22.72,28.64,0.09,-0.06,0.75,320.12,333.90,265.37,973,5391,-241,0.10,0.05,0.15,88.55,56.64,-19431.93
80078415,BOOST,24.80,0,913.79,862.90,35.26,22.72,28.62,0.00,0.05,0.63,321.34,332.20,261.83,973,5391,-241,0.34,0.00,0.20,88.55,56.64,-19431.93
80088415,BOOST,24.80,0,913.83,862.50,35.66,22.79,28.64,0.10,0.06,0.56,322.44,326.22,271.34,973,5391,-241,0.15,-0.15,0.49,88.39,57.28,-19420.43
80058415,BOOST,24.80,0,913.79,862.90,34.85,22.61,28.62,0.06,-0.04,0.79,318.78,337.80,273.29,973,5391,-241,0.15,0.00,0.44,88.63,56.25,-19440.02
80108415,BOOST,24.80,0,913.79,862.90,36.04,22.84,28.62,0.07,0.25,0.49,322.68,321.59,317.07,973,5391,-241,0.39,0.05,0.29,88.29,57.83,-19409.36
80118415,BOOST,24.80,0,913.83,862.50,36.04,22.84,28.64,0.07,0.26,0.49,321.95,316.71,336.10,973,5391,-241,0.44,0.10,0.24,88.29,57.83,-19409.36
80128415,BOOST,24.80,0,914.22,859.00,36.41,22.86,28.64,0.03,0.29,0.47,321.10,313.78,349.15,973,5391,-241,0.29,0.15,0.20,88.22,58.30,-19398.73
80098415,BOOST,24.80,0,913.83,862.50,35.66,22.79,28.64,0.22,0.11,0.57,322.80,324.76,294.39,973,5391,-241,0.39,0.00,0.34,88.39,57.28,-19420.43
80148415,BOOST,24.80,0,913.79,862.90,36.71,22.81,28.62,0.05,0.19,0.49,320.37,305.85,361.46,973,5391,-241,0.39,0.05,0.10,88.19,58.72,-19388.50
80158415,BOOST,24.80,0,913.63,864.30,36.71,22.81,28.64,0.02,0.15,0.46,320.12,304.27,361.22,973,5391,-241,0.29,0.10,0.20,88.19,58.72,-19388.50
80168415,BOOST,24.80,0,913.79,862.90,37.06,22.80,28.62,0.05,0.10,0.47,320.24,300.24,359.51,973,5391,-241,0.15,0.05,0.39,88.27,58.91,-19379.99
80138415,BOOST,24.80,0,913.63,864.30,36.41,22.86,28.64,-0.02,0.24,0.45,320.61,309.27,356.95,973,5391,-241,0.44,-0.05,0.24,88.22,58.30,-19398.73
80188415,BOOST,24.80,0,913.83,862.50,37.46,22.85,28.64,0.12,-0.14,0.52,321.22,296.83,358.05,973,5391,-241,0.10,-0.20,0.34,88.28,59.24,-19370.22
80198415,BOOST,24.80,0,913.63,864.30,37.46,22.85,28.64,0.34,-0.14,0.60,322.07,293.78,360.61,973,5391,-241,0.05,-0.59,0.49,88.28,59.24,-19370.22
80208415,BOOST,25.27,0,913.63,864.30,37.78,22.85,28.64,0.64,-0.17,0.72,323.05,297.32,357.56,973,5391,-241,0.05,-0.49,0.34,88.21,59.73,-19359.18
80178415,BOOST,24.80,0,913.79,862.90,37.06,22.80,28.62,0.15,-0.04,0.52,320.61,299.27,357.80,973,5391,-241,0.00,0.10,0.20,88.27,58.91,-19379.99
80228415,BOOST,24.80,0,913.83,862.50,38.03,22.80,28.64,0.95,-0.20,0.77,325.00,300.85,356.34,973,5391,-241,0.05,-0.88,0.49,88.20,60.07,-19350.25
80238415,BOOST,24.80,0,913.79,862.90,38.03,22.80,28.62,0.95,-0.17,0.78,326.71,308.66,355.24,973,5391,-241,0.00,-0.54,0.49,88.20,60.07,-19350.25
80248415,BOOST,24.80,0,913.79,862.90,38.33,22.80,28.62,0.76,-0.21,0.68,327.93,310.37,358.78,973,5391,-241,0.05,-0.73,0.54,88.28,60.21,-19343.46
80218415,BOOST,25.27,0,913.79,862.90,37.78,22.85,28.62,0.65,-0.14,0.65,324.15,298.78,355.00,973,5391,-241,0.00,-0.68,0.54,88.21,59.73,-19359.18
80268415,BOOST,24.80,0,914.02,860.80,38.62,22.80,28.64,0.89,-0.11,0.75,331.46,317.68,359.51,973,5391,-241,0.10,-0.73,0.34,88.27,60.52,-19334.96
80278415,BOOST,24.80,0,913.83,862.50,38.62,22.80,28.64,0.89,-0.07,0.75,332.80,318.54,358.78,973,5391,-241,0.05,-0.78,0.49,88.27,60.52,-19334.96
80288415,BOOST,24.80,0,913.79,862.90,38.84,22.74,28.62,0.98,0.00,0.79,334.27,321.71,355.73,973,5391,-241,0.29,-0.88,0.39,88.27,60.81,-19326.89
80258415,BOOST,24.80,0,913.79,862.90,38.33,22.80,28.62,0.93,-0.17,0.77,329.39,310.98,361.95,973,5391,-241,0.15,-0.78,0.54,88.28,60.21,-19343.46
80308415,BOOST,25.27,0,913.99,861.10,39.17,22.77,28.62,0.91,0.00,0.74,338.41,327.56,350.61,973,5391,-241,0.20,-0.78,0.49,88.37,60.90,-19320.94
80318415,BOOST,24.80,0,913.83,862.50,39.17,22.77,28.64,0.94,0.01,0.74,340.24,330.61,350.37,973,5391,-241,0.24,-0.73,0.49,88.37,60.90,-19320.94
80328415,BOOST,24.80,0,913.99,861.10,39.49,22.79,28.62,0.87,0.04,0.73,342.07,332.80,350.00,973,5391,-241,0.24,-0.73,0.49,88.32,61.29,-19311.62
80298415,BOOST,24.80,0,913.79,862.90,38.84,22.74,28.62,0.91,-0.02,0.74,336.10,326.34,351.34,973,5391,-241,0.24,-0.83,0.49,88.27,60.81,-19326.89
80348415,BOOST,24.80,0,913.83,862.50,39.74,22.75,28.64,0.86,0.10,0.77,344.76,335.85,345.00,973,5391,-241,0.39,-0.78,0.49,88.29,61.66,-19302.70
80358415,BOOST,24.80,0,913.83,862.50,39.74,22.75,28.64,0.77,0.13,0.77,345.98,336.34,341.71,973,5391,-241,0.29,-0.73,0.44,88.29,61.66,-19302.70
80368415,BOOST,24.80,0,913.83,862.50,39.99,22.72,28.64,0.79,0.15,0.81,346.71,336.10,337.80,973,5391,-241,0.39,-0.59,0.59,88.34,61.83,-19295.50
80338415,BOOST,24.80,0,913.99,861.10,39.49,22.79,28.62,0.87,0.09,0.75,343.41,333.41,348.54,973,5391,-241,0.29,-0.78,0.68,88.32,61.29,-19311.62
80388415,BOOST,24.80,0,913.83,862.50,40.22,22.68,28.64,0.71,0.13,0.84,347.80,337.07,329.88,973,5391,-241,0.39,-0.54,0.59,88.39,62.01,-19288.71
80398415,BOOST,24.80,0,913.99,861.10,40.22,22.68,28.62,0.76,0.12,0.88,348.41,336.46,327.56,973,5391,-241,0.34,-0.63,0.49,88.39,62.01,-19288.71
80408415,BOOST,24.80,0,914.02,860.80,40.44,22.63,28.64,0.75,0.11,0.88,349.02,337.44,326.22,973,5391,-241,0.24,-0.59,0.34,88.45,62.15,-19282.35
80378415,BOOST,24.80,0,913.79,862.90,39.99,22.72,28.62,0.77,0.15,0.84,347.56,337.44,333.05,973,5391,-241,0.20,-0.49,0.44,88.34,61.83,-19295.50
80428415,BOOST,24.80,0,913.79,862.90,40.72,22.64,28.62,0.78,0.08,0.86,350.49,336.59,328.90,973,5391,-241,0.24,-0.68,0.49,88.51,62.29,-19276.41
80438415,BOOST,24.80,0,913.83,862.50,40.72,22.64,28.64,0.78,0.03,0.83,351.95,337.20,331.59,973,5391,-241,0.15,-0.59,0.49,88.51,62.29,-19276.41
80448415,BOOST,24.80,0,914.02,860.80,40.98,22.63,28.64,0.75,0.02,0.79,353.66,336.71,336.10,973,5391,-241,0.24,-0.54,0.59,88.51,62.58,-19268.78
80418415,BOOST,24.80,0,913.99,861.10,40.44,22.63,28.62,0.73,0.08,0.86,349.51,336.83,326.71,973,5391,-241,0.29,-0.73,0.63,88.45,62.15,-19282.35
80468415,BOOST,24.80,0,913.60,864.60,41.17,22.54,28.62,0.64,0.05,0.84,358.29,336.10,336.59,802,5349,-154,0.24,-0.49,0.68,88.53,62.82,-19261.17
80478415,BOOST,24.80,0,913.99,861.10,41.17,22.54,28.62,0.54,0.10,0.94,359.88,334.39,326.83,802,5349,-154,0.34,-0.39,0.78,88.53,62.82,-19261.17
80488415,BOOST,24.80,0,913.83,862.50,41.36,22.48,28.64,0.45,0.15,1.00,361.34,332.68,311.46,802,5349,-154,0.34,-0.29,0.83,88.65,62.84,-19256.09
80458415,BOOST,25.27,0,913.83,862.50,40.98,22.63,28.64,0.72,0.01,0.78,355.85,336.22,338.78,973,5391,-241,0.39,-0.68,0.39,88.51,62.58,-19268.78
80508415,BOOST,24.80,0,914.41,857.30,41.53,22.46,28.64,0.34,0.10,1.15,362.68,330.24,271.71,802,5349,-154,0.34,-0.20,0.78,88.73,62.91,-19251.01
80518415,BOOST,24.80,0,914.22,859.00,41.53,22.46,28.64,0.31,-0.00,1.15,362.93,327.68,260.12,802,5349,-154,0.05,-0.20,0.83,88.73,62.91,-19251.01
80528415,BOOST,24.80,0,913.79,862.90,41.64,22.37,28.62,0.32,-0.04,1.13,363.66,325.73,252.32,802,5349,-154,0.20,-0.24,0.78,88.76,63.04,-19245.93
80498415,BOOST,24.80,0,913.79,862.90,41.36,22.48,28.62,0.47,0.15,1.13,362.07,331.34,291.46,802,5349,-154,0.24,-0.24,0.88,88.65,62.84,-19256.09
80548415,BOOST,24.80,0,914.22,859.00,41.74,22.26,28.64,0.26,-0.05,1.02,363.66,321.34,265.49,802,5349,-154,0.10,0.00,0.78,88.89,62.96,-19242.96
80558415,BOOST,24.80,0,914.22,859.00,41.74,22.26,28.64,0.31,0.04,1.02,363.29,319.51,277.93,802,5349,-154,0.20,0.00,0.73,88.89,62.96,-19242.96
80568415,BOOST,24.80,0,914.41,857.30,41.77,22.08,28.64,0.19,0.08,0.96,362.93,318.41,291.10,802,5349,-154,0.39,0.00,0.83,89.05,62.85,-19240.01
80538415,BOOST,24.80,0,914.41,857.30,41.64,22.37,28.64,0.25,-0.06,1.07,363.90,323.90,254.76,802,5349,-154,0.20,0.00,0.63,88.76,63.04,-19245.93
80588415,BOOST,24.80,0,914.25,858.70,41.80,21.88,28.66,0.15,0.51,0.95,360.24,312.68,298.54,802,5349,-154,0.78,0.10,0.54,89.31,62.53,-19239.15
80598415,BOOST,24.80,0,914.41,857.30,41.80,21.88,28.64,0.07,0.59,0.95,357.93,311.71,295.49,802,5349,-154,0.83,0.15,0.68,89.31,62.53,-19239.15
80608415,BOOST,24.80,0,914.41,857.30,41.70,21.57,28.64,0.02,0.75,0.92,355.12,307.32,292.20,802,5349,-154,1.02,0.00,0.68,89.58,62.19,-19238.72
80578415,BOOST,24.80,0,914.22,859.00,41.77,22.08,28.64,0.15,0.27,0.94,361.59,314.51,300.85,802,5349,-154,0.68,-0.10,0.73,89.05,62.85,-19240.01
80628415,BOOST,25.27,0,914.61,855.50,41.59,21.25,28.64,-0.02,0.71,0.84,348.66,303.17,294.76,802,5349,-154,0.83,0.20,0.54,90.03,61.49,-19241.27
80638415,BOOST,24.80,0,914.61,855.50,41.59,21.25,28.64,-0.04,0.64,0.77,345.12,299.02,300.61,802,5349,-154,0.73,0.05,0.39,90.03,61.49,-19241.27
80648415,BOOST,24.80,0,914.41,857.30,41.48,20.91,28.64,0.01,0.58,0.70,341.59,295.37,308.29,802,5349,-154,0.88,0.00,0.59,90.49,60.79,-19244.22
80618415,BOOST,24.80,0,914.41,857.30,41.70,21.57,28.64,0.05,0.73,0.91,352.32,305.00,290.61,802,5349,-154,0.88,0.05,0.49,89.58,62.19,-19238.72
80668415,BOOST,24.80,0,915.00,852.00,41.31,20.51,28.64,0.19,0.44,0.66,335.61,292.32,314.51,802,5349,-154,0.73,0.00,0.39,90.99,60.05,-19247.19
80678415,BOOST,24.80,0,914.61,855.50,41.31,20.51,28.64,0.31,0.44,0.64,332.80,289.15,317.32,802,5349,-154,0.59,-0.39,0.49,90.99,60.05,-19247.19
80688415,BOOST,24.80,0,914.81,853.70,41.19,20.17,28.64,0.50,0.33,0.67,330.61,291.22,320.24,802,5349,-154,0.39,-0.29,0.49,91.58,59.14,-19252.26
80658415,BOOST,24.80,0,914.61,855.50,41.48,20.91,28.64,0.10,0.52,0.66,338.66,292.56,311.34,802,5349,-154,0.68,0.00,0.34,90.49,60.79,-19244.22
80708415,BOOST,24.80,0,914.81,853.70,41.08,19.82,28.64,0.62,0.33,0.67,326.71,293.05,329.39,802,5349,-154,0.44,-0.63,0.44,92.07,58.43,-19255.23
80718415,BOOST,24.80,0,914.45,856.90,41.08,19.82,28.66,0.79,0.25,0.71,324.88,296.95,334.88,802,5349,-154,0.49,-0.63,0.34,92.07,58.43,-19255.23
80728415,BOOST,24.80,0,914.81,853.70,40.84,19.38,28.64,0.71,0.26,0.65,323.41,301.46,341.10,802,5349,-154,0.39,-0.54,0.39,92.57,57.72,-19258.62
80698415,BOOST,24.80,0,914.61,855.50,41.19,20.17,28.64,0.52,0.33,0.66,328.66,293.17,325.12,802,5349,-154,0.44,-0.39,0.39,91.58,59.14,-19252.26
80748415,BOOST,24.80,0,914.81,853.70,40.72,19.05,28.64,0.82,0.18,0.74,320.37,307.44,357.44,802,5349,-154,0.44,-0.49,0.59,93.23,56.72,-19265.40
80758415,BOOST,24.80,0,914.81,853.70,40.72,19.05,28.64,0.55,0.22,0.64,319.15,310.00,365.49,802,5349,-154,0.34,-0.34,0.29,93.23,56.72,-19265.40
80768415,BOOST,24.80,0,914.81,853.70,40.41,18.55,28.64,0.58,0.19,0.69,318.05,308.17,372.20,802,5349,-154,0.34,-0.49,0.49,93.71,56.06,-19268.78
80738415,BOOST,24.80,0,914.64,855.20,40.84,19.38,28.66,0.78,0.23,0.68,321.71,300.98,349.76,802,5349,-154,0.49,-0.73,0.49,92.57,57.72,-19258.62
80788415,BOOST,24.80,0,914.97,852.20,40.29,18.24,28.62,0.55,0.33,0.74,315.73,312.32,370.73,802,5349,-154,0.63,-0.29,0.54,94.46,54.93,-19277.25
